Gene,Entity_type,N_regions,Total_bases,Mean_coverage,Median_coverage,Min_region_coverage,Low_regions_any,Recurrent_low_regions,Est_pct_bases_ge20,Est_pct_bases_low20,Default_status
LOC124904178,Non-coding/other,1,194.0,59.94,59.94,59.94,0,0,1.0,0.0,WARNING
LOC124904185,Non-coding/other,1,97.0,133.0,133.0,133.0,0,0,1.0,0.0,OK
LOC124904277,Non-coding/other,3,45.0,66.41,33.71,20.82,1,1,0.99,0.01,WARNING
LOC124904395,Non-coding/other,1,213.0,38.35,38.35,38.35,1,0,0.82,0.18,FAIL
LOC124904457,Non-coding/other,1,1.0,4.29,4.29,4.29,1,1,0.0,1.0,FAIL
LOC124904561,Non-coding/other,1,119.0,205.0,205.0,205.0,0,0,1.0,0.0,OK
LOC124904605,Non-coding/other,1,1941.0,3684.18,3684.18,3684.18,0,0,1.0,0.0,OK
LOC124904743,Non-coding/other,1,13.0,59.88,59.88,59.88,0,0,1.0,0.0,WARNING
LOC124904749,Non-coding/other,2,142.0,63.5,63.5,35.65,1,0,0.94,0.06,WARNING
LOC124904779,Non-coding/other,1,669.0,255.65,255.65,255.65,0,0,1.0,0.0,OK
LOC124904860,Non-coding/other,1,75.0,85.29,85.29,85.29,0,0,1.0,0.0,OK
LOC124905050,Non-coding/other,1,264.0,122.71,122.71,122.71,0,0,1.0,0.0,OK
LOC124905053,Non-coding/other,1,17.0,116.12,116.12,116.12,0,0,1.0,0.0,OK
LOC124905089,Non-coding/other,1,20.0,170.76,170.76,170.76,0,0,1.0,0.0,OK
LOC124905206,Non-coding/other,1,287.0,116.24,116.24,116.24,0,0,1.0,0.0,OK
LOC124905352,Non-coding/other,3,2049.0,622.69,144.71,118.0,0,0,1.0,0.0,OK
LOC124905403,Non-coding/other,1,28.0,83.12,83.12,83.12,0,0,1.0,0.0,OK
LOC124905966,Non-coding/other,4,1113.0,21.79,20.0,7.76,4,2,0.71,0.29,FAIL
LOC124906076,Non-coding/other,1,12.0,143.59,143.59,143.59,0,0,1.0,0.0,OK
LOC124906209,Non-coding/other,5,5.0,28.58,18.35,10.65,3,3,0.48,0.52,FAIL
LOC124909346,Non-coding/other,2,225.0,150.94,150.94,79.65,0,0,1.0,0.0,OK
LOC124909377,Non-coding/other,2,2.0,3.59,3.59,2.0,2,2,0.0,1.0,FAIL
LOC124909379,Non-coding/other,1,10.0,121.35,121.35,121.35,0,0,1.0,0.0,OK
LOC124909485,Non-coding/other,4,1123.0,109.22,51.0,14.71,1,1,1.0,0.0,OK
LOC284898,Non-coding/other,2,330.0,129.32,129.32,79.47,0,0,1.0,0.0,OK
LOC285626,Non-coding/other,1,1.0,51.59,51.59,51.59,0,0,1.0,0.0,WARNING
LOC344065,Non-coding/other,5,1569.0,245.33,143.29,67.12,0,0,1.0,0.0,OK
LOC388780,Non-coding/other,2,573.0,138.21,138.21,116.88,0,0,1.0,0.0,OK
LOC389602,Non-coding/other,2,934.0,194.97,194.97,187.12,0,0,1.0,0.0,OK
LOC389895,Non-coding/other,1,822.0,181.12,181.12,181.12,0,0,1.0,0.0,OK
LOC400499,Non-coding/other,56,8100.0,91.33,84.85,8.76,2,1,1.0,0.0,OK
LOC400541,Non-coding/other,1,12.0,509.06,509.06,509.06,0,0,1.0,0.0,OK
LOC727838,Non-coding/other,4,975.0,78.26,75.29,7.35,2,1,0.93,0.07,OK
LOC728485,Non-coding/other,2,306.0,138.76,138.76,130.82,0,0,1.0,0.0,OK
LOC728715,Non-coding/other,3,386.0,135.78,145.88,45.06,1,0,0.98,0.02,OK
LOC728743,Non-coding/other,2,645.0,136.71,136.71,126.71,0,0,1.0,0.0,OK
LOC729254,Non-coding/other,4,441.0,139.35,141.65,110.65,0,0,1.0,0.0,OK
LOC729966,Non-coding/other,4,705.0,115.63,99.38,76.35,0,0,1.0,0.0,OK
LOC730098,Non-coding/other,3,268.0,79.31,75.65,66.18,0,0,1.0,0.0,OK
LOC730183,Non-coding/other,1,175.0,142.12,142.12,142.12,0,0,1.0,0.0,OK
LOC93622,Non-coding/other,1,360.0,98.35,98.35,98.35,0,0,1.0,0.0,OK
LONP1,Gene symbol,20,3131.0,103.37,92.88,52.47,0,0,1.0,0.0,OK
LONP2,Gene symbol,17,2619.0,135.38,137.0,67.82,0,0,1.0,0.0,OK
LONRF1,Gene symbol,14,2439.0,147.38,153.06,77.82,0,0,1.0,0.0,OK
LONRF2,Gene symbol,15,2265.0,100.55,105.88,8.88,4,4,0.79,0.21,WARNING
LONRF3,Gene symbol,13,2458.0,118.04,115.76,74.41,0,0,1.0,0.0,OK
LORICRIN,Gene symbol,1,939.0,170.41,170.41,170.41,0,0,1.0,0.0,OK
LOX,Gene symbol,10,1268.0,89.51,110.91,2.12,2,2,1.0,0.0,WARNING
LOXHD1,Gene symbol,91,7328.0,76.68,89.35,0.06,40,40,0.99,0.01,FAIL
LOXL1,Gene symbol,11,2017.0,101.65,74.0,48.24,0,0,1.0,0.0,OK
LOXL1-AS1,Gene symbol,1,108.0,103.41,103.41,103.41,0,0,1.0,0.0,OK
LOXL2,Gene symbol,15,2661.0,106.68,106.35,29.06,1,0,0.99,0.01,OK
LOXL3,Gene symbol,15,2272.0,108.71,97.71,1.65,2,1,1.0,0.0,OK
LOXL4,Gene symbol,14,2274.0,96.36,105.79,47.35,0,0,1.0,0.0,OK
LPA,Gene symbol,41,6130.0,65.76,75.82,0.0,13,12,0.67,0.33,FAIL
LPAR1,Gene symbol,3,1095.0,214.82,150.94,64.0,0,0,1.0,0.0,OK
LPAR2,Gene symbol,2,1056.0,207.91,207.91,176.59,0,0,1.0,0.0,OK
LPAR3,Gene symbol,2,1077.0,304.03,304.03,147.53,0,0,1.0,0.0,OK
LPAR4,Gene symbol,1,1113.0,567.47,567.47,567.47,0,0,1.0,0.0,OK
LPAR5,Gene symbol,1,1119.0,367.65,367.65,367.65,0,0,1.0,0.0,OK
LPAR6,Gene symbol,1,1035.0,747.06,747.06,747.06,0,0,1.0,0.0,OK
LPCAT1,Gene symbol,16,1863.0,139.44,109.32,41.35,1,0,1.0,0.0,OK
LPCAT2,Gene symbol,16,1779.0,141.56,152.47,36.65,0,0,1.0,0.0,OK
LPCAT3,Gene symbol,14,1683.0,139.33,138.65,26.06,1,1,0.99,0.01,OK
LPCAT4,Gene symbol,16,1675.0,105.59,105.76,40.18,0,0,1.0,0.0,OK
LPGAT1,Gene symbol,8,1212.0,140.51,144.53,13.53,1,1,0.95,0.05,OK
